upgrade,in.state,in.comstock_building_type,timestamp,models_used,floor_area_represented,out.district_cooling.cooling.energy_consumption.kwh,out.district_heating.heating.energy_consumption.kwh,out.district_heating.water_systems.energy_consumption.kwh,out.electricity.cooling.energy_consumption.kwh,out.electricity.exterior_lighting.energy_consumption.kwh,out.electricity.fans.energy_consumption.kwh,out.electricity.heat_recovery.energy_consumption.kwh,out.electricity.heat_rejection.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.interior_equipment.energy_consumption.kwh,out.electricity.interior_lighting.energy_consumption.kwh,out.electricity.pumps.energy_consumption.kwh,out.electricity.pv.energy_consumption.kwh,out.electricity.refrigeration.energy_consumption.kwh,out.electricity.water_systems.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.water_systems.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.interior_equipment.energy_consumption.kwh,out.natural_gas.water_systems.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.water_systems.energy_consumption.kwh,out.electricity.net.energy_consumption.kwh,out.electricity.purchased.energy_consumption.kwh,out.district_cooling.total.energy_consumption.kwh,out.district_heating.total.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.district_cooling.cooling.energy_consumption.kwh.savings,out.district_heating.heating.energy_consumption.kwh.savings,out.district_heating.water_systems.energy_consumption.kwh.savings,out.electricity.cooling.energy_consumption.kwh.savings,out.electricity.exterior_lighting.energy_consumption.kwh.savings,out.electricity.fans.energy_consumption.kwh.savings,out.electricity.heat_recovery.energy_consumption.kwh.savings,out.electricity.heat_rejection.energy_consumption.kwh.savings,out.electricity.heating.energy_consumption.kwh.savings,out.electricity.interior_equipment.energy_consumption.kwh.savings,out.electricity.interior_lighting.energy_consumption.kwh.savings,out.electricity.pumps.energy_consumption.kwh.savings,out.electricity.pv.energy_consumption.kwh.savings,out.electricity.refrigeration.energy_consumption.kwh.savings,out.electricity.water_systems.energy_consumption.kwh.savings,out.fuel_oil.heating.energy_consumption.kwh.savings,out.fuel_oil.water_systems.energy_consumption.kwh.savings,out.natural_gas.heating.energy_consumption.kwh.savings,out.natural_gas.interior_equipment.energy_consumption.kwh.savings,out.natural_gas.water_systems.energy_consumption.kwh.savings,out.propane.heating.energy_consumption.kwh.savings,out.propane.water_systems.energy_consumption.kwh.savings,out.electricity.net.energy_consumption.kwh.savings,out.electricity.purchased.energy_consumption.kwh.savings,out.district_cooling.total.energy_consumption.kwh.savings,out.district_heating.total.energy_consumption.kwh.savings,out.electricity.total.energy_consumption.kwh.savings,out.fuel_oil.total.energy_consumption.kwh.savings,out.natural_gas.total.energy_consumption.kwh.savings,out.propane.total.energy_consumption.kwh.savings,out.site_energy.total.energy_consumption.kwh.savings
12,NY,LargeOffice,2018-02-04 14:45:00,396,694875907.1922662,11923.468,90394.14,2840.0117,13610.1,0.0,29273.514,233.88359,88.278725,24089.854,50222.164,5857.941,9588.534,0.0,0.0,4909.7334,5672.263,139.63754,45044.977,0.0,3853.377,0.0,0.0,137874.05,137874.05,11923.468,93234.13,137874.05,5811.901,48898.35,0.0,297741.94,0.0,4166.4844,-0.86328125,2729.3596,0.0,3052.0479,-11.195768,11.887969,1206.6959,0.0,0.0,819.66547,0.0,0.0,-4.657875,2865.1875,1.3135071,22867.418,0.0,-26.154884,0.0,0.0,7803.799,7803.799,0.0,4165.625,7803.799,2866.501,22841.262,0.0,37676.953
12,NY,LargeOffice,2018-02-04 15:00:00,396,694875907.1922662,11113.34,87685.52,2912.932,13310.912,0.0,28399.584,231.4789,83.12217,24139.623,50270.137,5855.5474,9758.603,0.0,0.0,4784.4854,5391.729,137.1644,44955.45,0.0,3779.2454,0.0,0.0,136833.55,136833.55,11113.34,90598.445,136833.55,5528.893,48734.695,0.0,292808.78,0.0,4091.0,0.8659668,2754.3022,0.0,3026.9978,-10.818614,12.3659,1353.4807,0.0,0.0,841.3335,0.0,0.0,29.678078,2783.9736,0.90940666,22652.805,0.0,21.054283,0.0,0.0,8007.228,8007.228,0.0,4091.8594,8007.228,2784.8833,22673.879,0.0,37557.957
12,NY,LargeOffice,2018-02-04 15:15:00,396,694875907.1922662,11449.8955,92143.89,2940.7734,14399.354,0.0,30083.8,297.9556,86.88177,25486.498,50259.58,5850.3745,10146.037,0.0,0.0,4698.2886,6145.4136,133.30698,47143.496,0.0,3648.52,0.0,0.0,141308.78,141308.78,11449.8955,95084.66,141308.78,6278.7207,50792.035,0.0,304914.03,0.0,4283.6016,0.0,2724.6287,0.0,3029.3867,-10.514407,12.312571,900.84595,0.0,0.0,844.0973,0.0,0.0,-25.944344,2866.004,-1.9053926,22887.316,0.0,-4.4068756,0.0,0.0,7474.8364,7474.8364,0.0,4283.6016,7474.8364,2864.0974,22882.92,0.0,37505.477
12,NY,LargeOffice,2018-02-04 15:30:00,396,694875907.1922662,11433.72,93798.64,2834.1284,13276.854,0.0,29606.312,227.7436,86.04348,25939.994,50163.047,5850.5884,10006.043,0.0,0.0,4516.4214,5395.3677,130.6156,47550.695,0.0,3429.5918,0.0,0.0,139673.0,139673.0,11433.72,96632.766,139673.0,5525.9824,50980.28,0.0,304245.9,0.0,4307.164,-0.7519531,2734.6772,0.0,3007.729,-11.315125,12.251799,945.7991,0.0,0.0,821.5532,0.0,0.0,-10.6530075,3069.0742,1.3146725,23296.697,0.0,-15.989227,0.0,0.0,7500.07,7500.07,0.0,4306.414,7500.07,3070.3892,23280.71,0.0,38157.508
12,NY,LargeOffice,2018-02-04 15:45:00,396,694875907.1922662,12093.34,97153.62,2768.4563,13354.794,0.0,29829.023,233.49687,85.502914,27664.553,49985.89,5851.655,9822.908,0.0,0.0,4126.4595,5669.649,131.05446,48811.277,0.0,3441.6394,0.0,0.0,140954.28,140954.28,12093.34,99922.055,140954.28,5800.703,52252.92,0.0,311023.38,0.0,4431.5703,0.74853516,2701.246,0.0,2970.8877,-10.423804,12.565296,354.22644,0.0,0.0,857.8518,0.0,0.0,33.142,3051.1772,0.7899513,23614.021,0.0,40.557518,0.0,0.0,6919.495,6919.495,0.0,4432.3047,6919.495,3051.969,23654.586,0.0,38058.33
12,NY,LargeOffice,2018-02-04 16:00:00,396,694875907.1922662,11002.696,99783.17,2701.4443,14811.964,0.0,31487.139,318.1543,86.97412,28596.352,49672.637,5868.9087,10579.184,0.0,0.0,3902.9353,6220.7,114.2405,52710.51,0.0,3583.0059,0.0,0.0,145324.25,145324.25,11002.696,102484.62,145324.25,6334.941,56293.504,0.0,321440.2,0.0,4566.992,0.0,2718.875,0.0,2983.3706,-10.635074,12.620361,781.5812,0.0,0.0,852.79626,0.0,0.0,-17.07573,3149.4966,-1.5156994,23933.547,0.0,-40.163536,0.0,0.0,7321.6006,7321.6006,0.0,4566.9844,7321.6006,3147.9812,23893.406,0.0,38929.8
12,NY,LargeOffice,2018-02-04 16:15:00,396,694875907.1922662,11016.173,99557.12,2376.5623,12591.276,0.0,28169.32,229.57095,88.69565,28743.16,49195.59,5891.385,9780.011,0.0,0.0,3734.2185,5536.0454,133.36508,51092.79,0.0,3482.1072,0.0,0.0,138423.22,138423.22,11016.173,101933.67,138423.22,5669.41,54574.89,0.0,311617.56,0.0,4620.625,-0.80566406,2701.82,0.0,2974.4353,-2.0524151,12.678207,115.25256,0.0,0.0,829.19257,0.0,0.0,11.927948,3197.4282,0.29580307,24273.99,0.0,0.3892212,0.0,0.0,6643.2603,6643.2603,0.0,4619.8203,6643.2603,3197.7244,24274.385,0.0,38735.242
12,NY,LargeOffice,2018-02-04 16:30:00,396,694875907.1922662,10777.521,100905.99,2440.8564,13263.636,0.0,30002.97,235.88959,92.852425,29874.762,48591.19,5897.836,9969.718,0.0,0.0,4199.099,5992.884,66.20114,51911.168,0.0,3363.193,0.0,0.0,142128.0,142128.0,10777.521,103346.836,142128.0,6059.085,55274.36,0.0,317585.6,0.0,4624.6484,0.008056641,2692.8884,0.0,2919.9795,-1.9554358,12.991544,169.68005,0.0,0.0,848.18933,0.0,0.0,-3.4011917,3044.963,-0.41619968,24345.111,0.0,21.366379,0.0,0.0,6638.316,6638.316,0.0,4624.6562,6638.316,3044.5464,24366.473,0.0,38673.97
12,NY,LargeOffice,2018-02-04 16:45:00,396,694875907.1922662,11932.69,106080.34,2406.384,14863.803,4.796143,30833.78,300.43408,120.91661,31250.92,47905.93,5906.6523,10000.418,0.0,0.0,3966.9365,6466.43,103.711105,52132.242,0.0,3397.6526,0.0,0.0,145154.6,145154.6,11932.69,108486.734,145154.6,6570.141,55529.914,0.0,327674.12,0.0,4776.0312,0.8046875,2727.937,0.0,2953.5264,-2.0988183,13.209612,-62.700073,0.0,0.0,845.9652,0.0,0.0,-15.067482,3267.8608,1.6738081,24744.51,0.0,-23.644585,0.0,0.0,6460.731,6460.731,0.0,4776.836,6460.731,3269.5356,24720.848,0.0,39227.84
12,NY,LargeOffice,2018-02-04 17:00:00,396,694875907.1922662,11282.323,104868.54,2460.0168,12442.355,65.11791,29500.518,238.7325,85.154434,31575.916,47169.65,5911.0127,10357.449,0.0,0.0,3617.2825,5893.339,120.213196,54950.883,0.0,3403.463,0.0,0.0,140963.27,140963.27,11282.323,107328.555,140963.27,6013.5522,58354.355,0.0,323942.1,0.0,4858.797,0.0,2705.0835,0.0,2927.06,-2.846757,13.55397,-277.73755,0.0,0.0,832.5853,0.0,0.0,-3.6741333,3252.418,-1.3702297,25128.598,0.0,-0.4121399,0.0,0.0,6193.967,6193.967,0.0,4858.789,6193.967,3251.0474,25128.219,0.0,39431.945
12,NY,LargeOffice,2018-02-04 17:15:00,396,694875907.1922662,10985.748,103556.54,2416.8987,13009.2705,7464.566,29031.738,224.1364,88.08541,31467.812,46477.004,5965.2563,9956.513,0.0,0.0,3935.7615,6074.1387,109.62227,54797.62,0.0,3242.8193,0.0,0.0,147620.1,147620.1,10985.748,105973.44,147620.1,6183.761,58040.43,0.0,328803.38,0.0,4807.9688,-0.7644043,2718.146,0.0,2843.5835,-1.4203405,14.060526,-874.7434,0.0,0.0,846.7321,0.0,0.0,10.75602,3319.3765,-0.80740356,25265.625,0.0,37.084076,0.0,0.0,5557.099,5557.099,0.0,4807.211,5557.099,3318.5674,25302.729,0.0,38985.66
12,NY,LargeOffice,2018-02-04 17:30:00,396,694875907.1922662,10765.528,110557.734,2494.9739,13319.832,8065.9126,30139.469,283.29034,93.249374,38739.445,45829.156,6067.7954,10325.6045,0.0,0.0,4088.1167,6787.6943,94.092224,58897.37,0.0,3329.7915,0.0,0.0,156951.83,156951.83,10765.528,113052.71,156951.83,6881.786,62227.164,0.0,349878.94,0.0,5612.578,0.9519043,2764.0737,0.0,2792.8047,-1.266206,14.618924,-1255.0002,0.0,0.0,855.9409,0.0,0.0,26.389374,3748.1353,2.1063223,27602.828,0.0,-41.70192,0.0,0.0,5197.5796,5197.5796,0.0,5613.5234,5197.5796,3750.2422,27561.14,0.0,42122.395
12,NY,LargeOffice,2018-02-04 17:45:00,396,694875907.1922662,12524.226,113828.75,2396.7302,14054.123,8065.9126,30885.28,200.88028,95.8518,38870.098,45148.016,6211.393,10014.739,0.0,0.0,3776.3047,7123.0806,117.122246,62731.992,0.0,3529.9631,0.0,0.0,157322.58,157322.58,12524.226,116225.46,157322.58,7240.2026,66261.95,0.0,359574.5,0.0,5594.8047,-0.008300781,2777.3435,0.0,2796.197,-1.3326573,15.116051,-1477.645,0.0,0.0,868.9055,0.0,0.0,-39.726715,3611.7632,-1.2643442,27580.488,0.0,21.419388,0.0,0.0,4938.8413,4938.8413,0.0,5594.797,4938.8413,3610.5,27601.936,0.0,41746.152
12,NY,LargeOffice,2018-02-04 18:00:00,396,694875907.1922662,11259.865,114852.625,2426.2073,13771.658,8065.9126,30115.941,210.97414,97.18206,38813.18,44564.35,6368.7466,10089.318,0.0,0.0,3650.3513,6689.9834,125.054344,61944.36,0.0,3369.0244,0.0,0.0,155747.6,155747.6,11259.865,117278.83,155747.6,6815.0386,65313.4,0.0,356414.88,0.0,5491.992,-1.3835449,2791.2644,0.0,2767.3418,-2.008557,15.607323,-1499.1776,0.0,0.0,877.59424,0.0,0.0,18.113564,3580.877,0.19744682,27462.074,0.0,-11.503494,0.0,0.0,4968.783,4968.783,0.0,5490.5938,4968.783,3581.0732,27450.521,0.0,41491.008
12,NY,LargeOffice,2018-02-04 18:15:00,396,694875907.1922662,12640.798,110323.26,2355.3674,13342.367,8065.9126,31086.49,204.07114,104.359436,38172.43,44019.89,6497.893,9935.059,0.0,0.0,4235.875,6819.6016,112.324905,62756.434,0.0,3494.99,0.0,0.0,155664.3,155664.3,12640.798,112678.65,155664.3,6931.926,66251.43,0.0,354167.12,0.0,5419.3906,1.451416,2801.6443,0.0,2731.2554,5.6179075,16.631218,-1674.3597,0.0,0.0,862.69055,0.0,0.0,13.654556,3553.204,0.22034454,27384.627,0.0,24.839035,0.0,0.0,4757.168,4757.168,0.0,5420.8438,4757.168,3553.424,27409.434,0.0,41140.992
12,NY,LargeOffice,2018-02-04 18:30:00,396,694875907.1922662,11730.955,107629.09,2509.6274,13951.434,8065.9126,29683.02,193.72089,110.92925,38634.312,43595.773,6617.1426,10274.6,0.0,0.0,3744.7307,6964.8022,81.28169,57349.043,0.0,3366.3386,0.0,0.0,154871.64,154871.64,11730.955,110138.71,154871.64,7046.0835,60715.375,0.0,344502.62,0.0,5508.9062,-0.008056641,2913.8792,0.0,2905.0085,5.3428793,17.675673,-1724.4553,0.0,0.0,865.92444,0.0,0.0,-30.947403,3502.169,0.08369827,27237.39,0.0,-26.830452,0.0,0.0,4952.4014,4952.4014,0.0,5508.9062,4952.4014,3502.253,27210.56,0.0,41174.215
12,NY,LargeOffice,2018-02-04 18:45:00,396,694875907.1922662,11289.537,106487.22,2504.3306,13713.167,8065.9126,30246.834,169.33788,114.7182,36807.285,43234.67,6700.5737,9984.893,0.0,0.0,3735.5645,6661.417,109.10874,59467.05,0.0,3464.2703,0.0,0.0,152773.0,152773.0,11289.537,108991.55,152773.0,6770.5264,62931.32,0.0,342755.88,0.0,5269.367,0.0,2870.849,0.0,2759.0295,6.6434655,18.837997,-1780.21,0.0,0.0,865.4869,0.0,0.0,3.64122,3471.7336,1.0638437,27047.383,0.0,0.41056824,0.0,0.0,4744.208,4744.208,0.0,5269.3594,4744.208,3472.7974,27047.82,0.0,40534.305
12,NY,LargeOffice,2018-02-04 19:00:00,396,694875907.1922662,11693.014,103596.94,2319.3464,14669.909,8065.9126,30015.818,190.12057,117.34317,36796.926,42871.992,6771.7246,10378.043,0.0,0.0,4112.86,6578.3955,132.32605,57995.266,0.0,3349.3154,0.0,0.0,153990.72,153990.72,11693.014,105916.29,153990.72,6710.721,61344.594,0.0,339655.12,0.0,5275.6484,-1.479248,2984.0173,0.0,2815.108,5.8285866,20.1148,-2072.0134,0.0,0.0,849.8855,0.0,0.0,20.983994,3287.0889,-2.7672377,27080.652,0.0,28.939743,0.0,0.0,4623.899,4623.899,0.0,5274.1562,4623.899,3284.3218,27109.596,0.0,40292.16
12,NY,LargeOffice,2018-02-04 19:15:00,396,694875907.1922662,12947.007,105463.02,2292.011,15050.375,8065.9126,30722.947,170.12878,126.46184,36919.05,42570.52,6822.665,10387.755,0.0,0.0,3834.9568,6508.175,83.17585,59607.24,0.0,3421.3127,0.0,0.0,154670.81,154670.81,12947.007,107755.04,154670.81,6591.35,63028.547,0.0,344992.53,0.0,5413.2266,1.467041,3018.0435,0.0,2882.4558,4.3380556,21.671576,-2113.2324,0.0,0.0,872.70917,0.0,0.0,-15.032089,3430.8418,1.8779345,27003.832,0.0,-29.069992,0.0,0.0,4670.89,4670.89,0.0,5414.6953,4670.89,3432.7202,26974.785,0.0,40493.258
12,NY,LargeOffice,2018-02-04 19:30:00,396,694875907.1922662,11867.438,104802.914,2551.5566,14246.035,8065.9126,28474.148,164.85565,132.00941,36129.22,42251.742,6923.4907,10276.915,0.0,0.0,3897.25,6510.865,105.236496,55887.824,0.0,3262.2886,0.0,0.0,150561.6,150561.6,11867.438,107354.49,150561.6,6616.1016,59150.113,0.0,335549.88,0.0,5398.0547,-0.008056641,3017.7253,0.0,2795.3025,6.700325,22.363249,-2398.636,0.0,0.0,882.72986,0.0,0.0,-12.504097,3508.4292,0.021011353,27091.152,0.0,13.7176285,0.0,0.0,4313.6787,4313.6787,0.0,5398.047,4313.6787,3508.4497,27104.871,0.0,40325.06
12,NY,LargeOffice,2018-02-04 19:45:00,396,694875907.1922662,12250.264,104036.25,2238.6494,15618.208,8065.9126,31315.549,183.64273,141.40369,29745.295,41857.043,7011.529,10499.437,0.0,0.0,4037.149,6526.369,126.250305,56382.75,0.0,3345.6038,0.0,0.0,148475.16,148475.16,12250.264,106274.89,148475.16,6652.619,59728.344,0.0,333381.38,0.0,5412.6953,-1.4108887,3058.987,0.0,2938.6096,3.7197104,23.61295,3212.2783,0.0,0.0,869.64746,0.0,0.0,34.667747,3550.3745,-1.1776428,26971.86,0.0,-1.3908463,0.0,0.0,10141.578,10141.578,0.0,5411.2734,10141.578,3549.1975,26970.49,0.0,46072.4
12,NY,LargeOffice,2018-02-04 20:00:00,396,694875907.1922662,13901.387,108789.83,2582.7603,18151.111,8065.9126,31345.91,169.23721,209.6741,30826.602,41466.973,7102.756,10520.623,0.0,0.0,3840.1433,6746.7812,119.31886,55073.957,0.0,3407.1477,0.0,0.0,151698.98,151698.98,13901.387,111372.59,151698.98,6866.0996,58481.12,0.0,342320.16,0.0,5596.4688,1.4157715,3153.8962,0.0,3043.2432,4.3380404,25.218645,3506.53,0.0,0.0,900.9311,0.0,0.0,-19.562355,3464.6052,0.27294636,27596.725,0.0,-6.3675995,0.0,0.0,10614.698,10614.698,0.0,5597.8906,10614.698,3464.878,27590.346,0.0,47267.67
12,NY,LargeOffice,2018-02-04 20:15:00,396,694875907.1922662,12350.545,104858.41,2239.199,15000.246,8065.9126,29013.975,165.17384,147.22534,29326.977,41035.94,7207.4155,10387.55,0.0,0.0,3703.2825,6189.4053,113.8954,55419.676,0.0,3391.2979,0.0,0.0,144053.73,144053.73,12350.545,107097.59,144053.73,6303.301,58810.98,0.0,328616.06,0.0,5319.6875,0.0078125,3108.808,0.0,2959.4634,6.462731,24.827366,3375.0984,0.0,0.0,890.3546,0.0,0.0,-16.10173,3565.4575,-0.93743896,27021.62,0.0,-3.1136475,0.0,0.0,10348.9,10348.9,0.0,5319.6875,10348.9,3564.5205,27018.516,0.0,46251.777
12,NY,LargeOffice,2018-02-04 20:30:00,396,694875907.1922662,12944.763,100924.63,2532.0037,15805.095,8065.9126,29522.348,183.6534,150.94196,29231.65,40711.22,7202.783,10374.396,0.0,0.0,4261.6245,6247.25,85.16778,53192.68,0.0,3320.5957,0.0,0.0,145509.48,145509.48,12944.763,103456.625,145509.48,6332.418,56513.258,0.0,324756.7,0.0,5287.625,-0.1796875,3125.184,0.0,3038.9194,4.222053,25.10031,3663.013,0.0,0.0,857.2081,0.0,0.0,21.28669,3323.1123,0.9578371,26356.057,0.0,3.8750305,0.0,0.0,10734.974,10734.974,0.0,5287.4453,10734.974,3324.0706,26359.98,0.0,45706.297
12,NY,LargeOffice,2018-02-04 20:45:00,396,694875907.1922662,13094.034,103416.13,2642.9326,15832.558,8065.9126,30717.957,168.32014,160.90855,28938.438,40496.797,7178.243,10229.623,0.0,0.0,4024.5928,6335.7373,131.9636,56095.98,0.0,3578.7214,0.0,0.0,145813.31,145813.31,13094.034,106059.07,145813.31,6467.7017,59674.707,0.0,331108.78,0.0,5246.797,-1.4174805,3168.0715,0.0,3077.5068,4.8875875,24.265497,3631.8518,0.0,0.0,893.83167,0.0,0.0,-5.4825516,3322.8394,-1.093298,26444.006,0.0,-6.4467545,0.0,0.0,10794.9375,10794.9375,0.0,5245.383,10794.9375,3321.746,26437.566,0.0,45799.65
12,NY,LargeOffice,2018-02-04 21:00:00,396,694875907.1922662,12446.831,101674.5,2946.4263,16411.756,8065.9126,29907.744,171.75447,169.21835,28430.244,40394.016,7205.208,10462.049,0.0,0.0,4823.119,6248.8584,113.87872,55841.074,0.0,3695.0554,0.0,0.0,146041.02,146041.02,12446.831,104620.914,146041.02,6362.737,59536.14,0.0,329007.7,0.0,5127.758,1.5449219,3079.166,0.0,2975.779,5.693595,23.78077,3469.2627,0.0,0.0,878.9938,0.0,0.0,-10.244583,3209.8462,0.781765,26045.98,0.0,15.452904,0.0,0.0,10422.427,10422.427,0.0,5129.3047,10422.427,3210.628,26061.467,0.0,44823.742
12,NY,LargeOffice,2018-02-04 21:15:00,396,694875907.1922662,12884.637,99870.15,2850.0269,15901.591,8065.9126,30011.176,176.16628,176.23775,28995.512,40407.16,7227.328,10232.379,0.0,0.0,5031.5435,6314.116,139.0543,56016.355,0.0,3966.192,0.0,0.0,146225.1,146225.1,12884.637,102720.15,146225.1,6453.171,59982.543,0.0,328265.34,0.0,5158.9766,0.009277344,3140.8945,0.0,3088.3818,6.2195225,24.969585,3519.8484,0.0,0.0,875.57416,0.0,0.0,1.8267822,3086.121,0.04427719,26038.246,0.0,-11.11068,0.0,0.0,10657.684,10657.684,0.0,5158.992,10657.684,3086.165,26027.14,0.0,44930.133
12,NY,LargeOffice,2018-02-04 21:30:00,396,694875907.1922662,12889.804,103748.41,3035.076,16261.196,8065.9126,29859.076,173.14581,180.38666,29301.129,40538.477,7256.7817,10148.257,0.0,0.0,5120.049,6516.8096,142.82777,55452.246,0.0,4018.9111,0.0,0.0,146904.42,146904.42,12889.804,106783.48,146904.42,6659.637,59471.164,0.0,332708.38,0.0,5091.1797,-1.7922363,3130.511,0.0,3052.2773,6.219522,25.065987,3285.357,0.0,0.0,889.36523,0.0,0.0,10.856659,3204.733,-0.8936386,26102.412,0.0,23.438911,0.0,0.0,10399.648,10399.648,0.0,5089.3984,10399.648,3203.838,26125.889,0.0,44818.68
12,NY,LargeOffice,2018-02-04 21:45:00,396,694875907.1922662,12162.354,99398.766,2960.596,15885.743,8065.9126,30334.926,170.3953,182.0261,27795.514,40876.67,7302.2925,10581.512,0.0,0.0,4976.492,6282.4526,140.81998,55806.996,0.0,3939.8289,0.0,0.0,146171.48,146171.48,12162.354,102359.375,146171.48,6423.2725,59746.816,0.0,326863.28,0.0,5131.508,1.4575195,3138.115,0.0,3020.3535,8.326545,25.572227,3561.578,0.0,0.0,869.8462,0.0,0.0,-5.9114075,2984.322,0.28437996,25980.762,0.0,-25.261528,0.0,0.0,10617.916,10617.916,0.0,5132.9688,10617.916,2984.606,25955.504,0.0,44690.953
12,NY,LargeOffice,2018-02-04 22:00:00,396,694875907.1922662,13530.217,101707.69,2896.1567,16033.865,8065.9126,29738.59,184.32654,183.67929,28327.701,41494.844,7227.961,10807.323,0.0,0.0,4790.7256,6268.1226,138.18932,57152.926,0.0,3807.651,0.0,0.0,146854.92,146854.92,13530.217,104603.85,146854.92,6406.312,60960.582,0.0,332355.56,0.0,5066.633,0.43066406,3182.9502,0.0,3093.593,6.2195225,26.737581,3514.609,0.0,0.0,875.7565,0.0,0.0,1.2376709,3186.4258,-0.050481796,26137.695,0.0,12.838005,0.0,0.0,10701.107,10701.107,0.0,5067.0625,10701.107,3186.3755,26150.537,0.0,45105.11
12,NY,LargeOffice,2018-02-04 22:15:00,396,694875907.1922662,12058.747,105742.71,2744.3384,16214.306,8065.9126,31096.518,173.78242,166.21858,36040.53,42153.176,7148.686,10367.432,0.0,0.0,4222.9287,6500.298,127.7328,58821.594,0.0,3611.767,0.0,0.0,155649.47,155649.47,12058.747,108487.06,155649.47,6628.031,62433.363,0.0,345256.72,0.0,5188.992,0.0,3064.3093,0.0,2843.2808,6.2195225,23.15997,-2261.4111,0.0,0.0,872.61487,0.0,0.0,4.533554,3233.1218,-0.58457947,26621.318,0.0,13.088837,0.0,0.0,4552.7188,4552.7188,0.0,5188.9844,4552.7188,3232.537,26634.43,0.0,39608.562
12,NY,LargeOffice,2018-02-04 22:30:00,396,694875907.1922662,12035.018,112641.2,2190.299,16243.336,8065.9126,31656.342,167.66385,198.68848,38112.367,42971.812,7140.2964,10672.394,0.0,0.0,4223.212,6848.8926,91.48692,61311.883,0.0,3465.9185,0.0,0.0,159451.98,159451.98,12035.018,114831.49,159451.98,6940.379,64777.805,0.0,358036.7,0.0,5498.586,-1.5864258,2976.0796,0.0,2765.941,8.857834,20.2894,-2335.7297,0.0,0.0,877.91516,0.0,0.0,1.6317596,3357.8262,-0.38584518,27647.178,0.0,-18.2891,0.0,0.0,4315.044,4315.044,0.0,5497.0,4315.044,3357.441,27628.863,0.0,40798.312
12,NY,LargeOffice,2018-02-04 22:45:00,396,694875907.1922662,12147.54,112313.66,2543.7434,15420.094,8065.9126,30469.023,278.87775,137.18495,40067.49,44062.727,7145.303,10998.351,0.0,0.0,3493.7817,7162.2437,107.40032,62629.71,0.0,3408.8687,0.0,0.0,160138.77,160138.77,12147.54,114857.37,160138.77,7269.644,66038.586,0.0,360452.06,0.0,5683.203,1.5632324,2923.874,0.0,2771.8313,8.008501,17.914446,-2357.6873,0.0,0.0,879.2047,0.0,0.0,2.8912735,3452.177,2.1257753,28383.314,0.0,9.479843,0.0,0.0,4245.9966,4245.9966,0.0,5684.7734,4245.9966,3454.3032,28392.777,0.0,41777.87
12,NY,LargeOffice,2018-02-04 23:00:00,396,694875907.1922662,10805.419,115839.49,2767.2302,13827.451,8065.9126,30319.14,196.93835,128.43178,42888.926,45196.617,7242.0347,10300.398,0.0,0.0,4038.9688,7699.413,116.4069,66856.23,0.0,3415.9214,0.0,0.0,162204.84,162204.84,10805.419,118606.69,162204.84,7815.8203,70272.16,0.0,369704.9,0.0,5857.0156,0.0,2887.4968,0.0,2731.6548,7.130969,15.755161,-2197.518,0.0,0.0,886.5752,0.0,0.0,-2.0328293,3554.8364,-1.6512985,29234.879,0.0,1.6891327,0.0,0.0,4329.0815,4329.0815,0.0,5857.0156,4329.0815,3553.186,29236.594,0.0,42975.652
12,NY,LargeOffice,2018-02-04 23:15:00,396,694875907.1922662,10927.312,119186.26,2078.8423,14504.688,8065.9126,30712.473,211.95305,137.46515,43601.113,46457.676,7313.4834,10317.112,0.0,0.0,3476.016,7331.804,90.235,65810.02,0.0,3315.6367,0.0,0.0,164797.95,164797.95,10927.312,121265.086,164797.95,7422.039,69125.664,0.0,373537.75,0.0,5890.5703,-1.5166016,2892.6548,0.0,2706.1577,9.174637,15.540888,-2424.393,0.0,0.0,881.8571,0.0,0.0,-4.850395,3744.5989,-0.58686066,29959.893,0.0,-10.130669,0.0,0.0,4076.059,4076.059,0.0,5889.0625,4076.059,3744.0112,29949.777,0.0,43659.074
12,NY,LargeOffice,2018-02-04 23:30:00,396,694875907.1922662,11638.479,125246.375,2549.8474,15449.522,8065.9126,31636.943,278.53952,184.4449,44780.324,47825.77,7338.0747,10703.419,0.0,0.0,3829.7708,7848.4243,94.12933,65857.49,0.0,3007.3672,0.0,0.0,170092.73,170092.73,11638.479,127796.195,170092.73,7942.5537,68864.89,0.0,386334.9,0.0,5934.828,1.2341309,2850.0498,0.0,2637.8376,8.354113,15.43318,-2035.7825,0.0,0.0,863.0464,0.0,0.0,-4.2355347,3766.1802,0.1507988,30352.701,0.0,-15.037949,0.0,0.0,4334.7266,4334.7266,0.0,5936.078,4334.7266,3766.33,30337.633,0.0,44374.71
