upgrade,timestamp,district_cooling_cooling,district_heating_heating,district_heating_water_systems,electricity_cooling,electricity_exterior_lighting,electricity_fans,electricity_heat_recovery,electricity_heat_rejection,electricity_heating,electricity_interior_equipment,electricity_interior_lighting,electricity_pumps,electricity_water_systems,natural_gas_heating,natural_gas_water_systems,district_cooling_total,district_heating_total,electricity_total,natural_gas_total,other_fuel_heating,other_fuel_total,other_fuel_water_systems,site_energy_total,electricity_cooling_savings,electricity_fans_savings,electricity_heating_savings,electricity_interior_equipment_savings,electricity_interior_lighting_savings,electricity_water_systems_savings,electricity_total_savings,other_fuel_heating_savings,other_fuel_total_savings,other_fuel_water_systems_savings,site_energy_total_savings
1,2018-08-18 00:15:00,104201.72315343964,2073.582698339758,211.04501233804675,91216.24620400292,9404.539748668218,37427.93373758248,143.2930499113479,3084.1091454713555,112.94983887408866,152884.3956119346,6096.030230717666,10764.012129676645,526.4211981519671,4854.901221281332,484.4939449186892,104201.72315343964,2284.6277106778043,311659.9308949911,5339.395166200021,0.8507753815485452,14.165056743769526,13.31428136222098,423499.8419820524,1215.857828851886,2192.599069132511,0.0,0.0,0.0,0.3695536657118623,3408.8264516500985,0.0,-0.3015764924525266,-0.3015764924525257,3408.524875157722
1,2018-08-18 00:30:00,102263.0773990982,1767.807936951853,214.70029688511903,84492.36392495951,9404.539748668218,34480.272330276675,147.84877492122587,2924.1910474156007,118.63501347706314,152265.6304074075,5889.957921436587,10275.226529975,530.9655755057653,3856.237200754429,454.99310155707656,102263.0773990982,1982.5082338369727,300529.63127404335,4311.230302311505,0.7254326855745029,20.657739840954417,19.932307155379917,409107.10494913085,1215.6774031058071,2227.5836985727615,0.0,0.0,0.0,-0.4780291969129848,3442.783072481633,0.0,0.1587740335054572,0.1587740335054555,3442.941846515113
1,2018-08-18 00:45:00,103158.49637362066,2549.5113567467292,231.9495401247843,85080.74767396614,9404.539748668218,35305.720340920634,161.50193304498555,2983.1572440235223,58.091901961018536,152015.8389543373,5722.812195252392,10103.36232865777,519.4281189762921,4460.6151924046735,546.8954090457585,103158.49637362066,2781.4608968715143,301355.20043980825,5007.510601450433,0.7310586969729074,15.402377070666978,14.67131837369407,412318.0706888217,1211.774632430695,2203.737508156835,0.0,0.0,0.0,0.0681839830840829,3415.58032457058,0.0,-0.1881939497121427,-0.1881939497121445,3415.392130620883
1,2018-08-18 01:00:00,110164.23189720692,2195.274444330402,213.35556677507685,90395.70036962548,9404.539748668218,37790.59429011211,172.77512279934928,3130.083957864678,120.07819568141257,151782.24342729262,4975.80957384856,10752.244047626731,511.2340129215181,2533.650941065786,536.318060602963,110164.23189720692,2408.6300111054784,309035.30274644063,3069.9690016687487,0.7519697514772175,14.231528753027284,13.479559001550069,424692.3651851748,903.5042267960624,1940.4918113861984,0.0,0.0,0.0,-0.0039197725731696,2843.992118409724,0.0,0.425458895193664,0.425458895193664,2844.417577304941
1,2018-08-18 01:15:00,108936.26685435322,1737.437786304978,231.43747874584017,89339.55460692834,9404.539748668218,37134.62211699811,168.30398100447525,3150.436899325269,73.46210296852952,151570.79189019438,4734.353086401186,10622.959079009612,518.9679610319834,2946.417007737396,520.9319974949705,108936.26685435322,1968.875265050818,306717.99147253,3467.3490052323664,0.8177424089788834,12.523936997413283,11.7061945884344,421103.0065341638,942.362161954557,1988.5616899385964,0.0,0.0,-1.4210854715202004e-14,0.5528762152474656,2931.476728108435,0.0,-0.4062681710325977,-0.4062681710325977,2931.070459937402
1,2018-08-18 01:30:00,102131.04002501702,1426.676570274849,248.3140651597856,92015.02668875188,9404.539748668218,37550.75431978228,181.9607033049484,3161.2042553096444,643.0879810590369,151547.78565283527,4583.894058793284,10653.112099642009,533.7317143084875,6491.18856924905,516.8507209738715,102131.04002501702,1674.9906354346338,310275.09722245514,7008.039290222921,0.5587149142635257,17.145878105792214,16.587163191528692,421106.31305123534,980.7295533482012,2091.378077672625,0.0,0.0,0.0,-0.4211059163826398,3071.6865251044655,0.0,0.465013868593445,0.4650138685934433,3072.151538972991
1,2018-08-18 01:45:00,111995.81185736872,3120.25353666288,251.13121961897224,93480.53036487207,9404.539748668218,38646.670221028355,200.24976298423977,3219.506452774653,313.90162133054673,151655.29886702116,4469.851148265567,11018.602732409392,527.0016376318268,4421.326335755986,543.3110485634464,111995.81185736872,3371.3847562818523,312936.152556986,4964.637384319432,292.64921590817295,310.0291215850114,17.379905676838426,433578.01567654125,1009.036289816499,2119.6711196192023,0.0,-1.4551915228366852e-11,0.0,0.3200176156048258,3129.027427051251,0.0,-0.4533532293503164,-0.4533532293503164,3128.574073821924
1,2018-08-18 02:00:00,115090.20237805428,2617.311717850097,239.2588921882468,95933.0687278276,9404.539748668218,38861.586251492365,201.4355258355687,3345.092354728204,516.5885278695633,151973.3402401031,4408.763176246234,11186.903342544108,528.2122326782953,5526.930557907894,549.8275699484163,115090.20237805428,2856.5706100383445,316359.53012799326,6076.758127856311,64.08122872659307,76.05820012878931,11.976971402196233,440459.1194440708,1036.2412279929558,2135.469667916764,0.0,0.0,0.0,-0.5198736966780304,3171.1910222130036,0.0,-0.0042437711851572,-0.0042437711851572,3171.186778441808
1,2018-08-18 02:15:00,105494.47334886524,2970.5453417256276,244.2828601692807,97690.53669596495,9404.539748668218,39237.90464099734,211.9633924744829,3426.0459926040726,453.3595776499658,152028.77974743108,4314.56241593577,11030.61127748755,536.7111109330298,5134.293844480291,590.1373360207299,105494.47334886524,3214.8282018949085,318335.0146001463,5724.43118050102,151.73184201731607,173.47775134723835,21.74590932992225,432942.22508275515,1316.5629187914644,2131.727196291165,0.0,-7.275957614183426e-12,0.0,0.345453358617533,3448.635568441263,0.0,0.0062223821962348,0.0062223821962517,3448.641790823538
1,2018-08-18 02:30:00,114668.18678040562,2886.8306446750953,265.8647376736516,96513.87711970705,9404.539748668218,38826.65658101114,218.36209270655695,3344.154503668116,449.5307825989142,152393.83659672772,4281.314812487946,10996.059897344658,515.6322220525299,5025.04732429256,623.0365918033791,114668.18678040562,3152.695382348748,316943.96435697284,5648.083916095939,196.3820392854872,209.1039061965014,12.721866911014224,440622.0343420196,1420.9991596157604,2220.3160209153025,0.0,0.0,0.0,0.0599688328817364,3641.37514936395,0.0,-1.7813499496810437e-05,-1.7813499509244934e-05,3641.375131550485
1,2018-08-18 02:45:00,118173.49284125028,2496.488429468366,230.0719428155347,98796.5900728752,9404.539748668218,40140.811084604415,201.24858612912217,3520.465266897711,444.8375397041412,152581.70177396428,4241.741404493451,11226.883805586232,537.3606420764114,8508.899163653863,580.2612889611082,118173.49284125028,2726.5603722839005,321096.1799249992,9089.160452614971,158.90689279509365,185.8419757962404,26.935083001146737,451271.23556694447,1430.0087348069685,2260.2654474448677,0.0,0.0,0.0,-0.6314565789675157,3689.6427256728566,0.0,-0.0038541828242166,-0.0038541828242291,3689.638871490075
1,2018-08-18 03:00:00,114306.40706563323,2837.0687047826145,247.80338876258585,101755.72688333452,9404.539748668218,40886.53075930329,217.2513028337079,3570.6378082098627,438.2080149711344,151934.43527989188,4183.541727350463,11399.53068682226,537.255056741316,8058.284833904004,573.7935146734264,114306.40706563323,3084.8720935452006,324327.65726812667,8632.07834857743,178.81952932849345,200.322429106635,21.50289977814153,450551.33720498934,1401.9015450474587,2142.9205973396743,0.0,0.0,0.0,0.5446875684783663,3545.3668299555948,0.0,0.0038558144315032,0.0038558144315317,3545.3706857700245
1,2018-08-18 03:15:00,114221.25993582036,2779.2935411484405,266.9202236715145,103772.46902011978,9404.539748668218,41039.646854774444,221.16147444161416,3438.915900314076,432.2579191330929,151638.4459471962,4176.195276306634,11229.486104389436,529.5403192251061,8265.840783735643,658.3310441041833,114221.25993582036,3046.213764819955,325882.65856456856,8924.171827839822,175.5029400905686,193.9182099269018,18.415269836333135,452268.22230297566,1410.3619077229043,2301.0711888686124,0.0,0.0,0.0,0.0911543661528639,3711.524250957656,0.0,0.4207417902620136,0.4207417902620367,3711.944992747921
1,2018-08-18 03:30:00,119376.8652567295,3332.238245973267,295.0671395841486,101818.20321851697,9404.539748668218,40214.993633745675,224.6467634840777,3459.4602335600985,427.2534902457951,150882.85467112594,4269.538884482779,11080.523535445702,590.4993291161469,8275.87108395518,638.6197893224706,119376.8652567295,3627.305385557416,322372.5135083915,8914.49087327765,181.26347607845375,200.9006729788717,19.637196900417937,454492.07569693465,1408.587849914573,2325.6386951943455,0.0,0.0,0.0,-0.1943858929085706,3734.032159215938,0.0,-0.4204939778725318,-0.4204939778725176,3733.6116652381825
1,2018-08-18 03:45:00,116934.97323532458,3200.4869391422058,260.25803064258866,102614.6463954798,9404.539748668218,40565.33217665096,243.6358544388181,3539.5771985618894,421.6098520332308,149948.6946898766,4392.533185848341,11275.723049193048,605.1479165804186,7897.304662044463,649.3804450259701,116934.97323532458,3460.744969784794,323011.4400673314,8546.68510707043,186.9901816473144,204.59764381695103,17.60746216963671,452158.44102332817,1408.376228207724,2191.4825493256135,0.0,0.0,0.0,-0.4183310915408178,3599.440446441763,0.0,0.4254929008682566,0.4254929008682717,3599.8659393426233
1,2018-08-18 04:00:00,118078.66076134902,3351.805910354657,269.4200526313729,107161.52930086172,9404.539748668218,41658.76004705925,233.73771839883108,3564.4645864591685,419.5720062414949,148266.558950635,4545.844721792694,11461.715536734117,526.2210385804121,7716.442136088217,586.7551019966701,118078.66076134902,3621.225962986029,327242.943655431,8303.197238084887,219.67927866830607,242.58699229440785,22.90771362610173,457488.6146101452,1806.6796570789793,2170.6400831684655,0.0,0.0,-1.4210854715202004e-14,0.6223526841906164,3977.9420929316702,0.0,-0.4291526986523521,-0.4291526986523717,3977.5129402329194
1,2018-08-18 04:15:00,116605.47740055685,1934.3694182448417,259.66427279095166,97503.87285762047,9404.539748668218,39980.674621221406,208.4189304591773,3398.632740512851,119.6129113364536,146325.69060879303,4828.102629280641,11042.892110724482,590.9488089178209,3119.4796621975634,696.3420603598821,116605.47740055685,2194.0336910357933,313403.38596753444,3815.821722557446,206.39808201889545,220.2119667734851,13.813884754589646,436238.930748458,474.9953724529833,784.8636449020665,0.0,-1.4551915228366852e-11,0.0,-0.0002108991626528,1259.8588064558744,0.0,0.0039225219962943,0.003922521996309,1259.862728977913
1,2018-08-18 04:30:00,111280.5277386569,1863.7812576393771,299.5717861354246,97949.48382754858,9404.539748668218,40110.90805521648,211.99639596588167,3419.2381315008465,125.38780945354864,144295.9553469423,5027.058402308319,10810.20559295552,606.4316780096502,3360.2506929752526,625.4469560343532,111280.5277386569,2163.3530437748004,311961.20498856925,3985.697649009606,267.86168729143463,291.7243910063436,23.86270371490898,429682.5078110171,474.2773072648713,789.4426810087022,0.0,0.0,0.0,-0.6109179849157238,1263.109070288613,0.0,0.11472156604556,0.1147215660455511,1263.2237918546743
1,2018-08-18 04:45:00,110286.92044768814,1978.8704023331136,279.1643911978706,103322.4804293809,9404.539748668218,41283.32780480063,242.35494165629171,3595.8242939485895,130.9461427420368,142958.12810320302,5310.102099705571,11283.6148761104,567.8788632760585,3656.7664493822954,672.017298030747,110286.92044768814,2258.034793530984,318099.1973034916,4328.783747413043,245.94019993182948,261.193250201901,15.253050270071531,435234.1295423259,472.4728745667187,791.579852605329,0.0,0.0,0.0,0.5775079275167911,1264.6302350995811,0.0,0.0181893406565123,0.0181893406565469,1264.6484244402363
1,2018-08-18 05:00:00,112132.7784564754,2518.5433125615664,268.8635469682326,103144.81528456302,9404.539748668218,41371.27843897899,242.35494165629171,3519.198868249135,135.95800410518427,140993.4483942898,5563.877880624568,11091.826470982844,589.6630579506516,3568.2745927418764,638.858479021725,112132.7784564754,2787.406859529799,316056.96109006886,4207.1330717636,363.61814188401655,390.1855310886523,26.567389204635795,435574.4650089258,476.51087867287606,794.2801730087845,0.0,0.0,0.0,-0.0001334263187686,1270.7909182553822,0.0,0.0077688988691875,0.0077688988692177,1270.7986871542362
1,2018-08-18 05:15:00,118264.61478419683,2338.1870889528004,290.17872116017656,103734.3828599358,821.5394561098784,42216.87239900501,223.28185127144047,3546.614560079374,138.30907092306887,140099.7618075867,5800.75851672459,11219.917318775844,618.0393276593295,3954.3113848584017,669.9644579382281,118264.61478419683,2628.365810112977,308419.47716807097,4624.275842796629,275.46616800872476,291.85055805925316,16.384390050528374,434228.5841632367,499.16222945495,794.6127950439109,0.0,0.0,0.0,-0.5194828227523942,1293.2555416760888,0.0,-0.0018779506815178,-0.0018779506815462,1293.2536637254534
1,2018-08-18 05:30:00,133892.20862603272,8752.618010844082,282.5022755454248,122495.0479459762,9.280402099226274,47454.77325877737,261.7132994554821,3947.1981676590494,734.0528812813134,139006.9862567093,5978.469893463576,11793.789861759906,613.9326731313703,17132.416507990434,699.3370538241617,133892.20862603272,9035.120286389509,332295.2446403128,17831.75356181459,1488.6356581577868,1514.0596529053744,25.423994747587383,494568.3867674549,2558.5543255181706,1716.419399113914,0.0,0.0,0.0,0.6305997357576985,4275.604324367848,0.0,-0.0058720998027297,-0.0058720998027457,4275.598452268099
1,2018-08-18 05:45:00,129519.45089720948,5122.356277138267,288.04376374990767,116978.14273942012,0.0,44779.38205605306,268.96095305948285,3755.081803291685,454.50754429990707,137256.0328138047,6122.188463135129,11621.860079737764,633.7388163578629,10616.412365178448,688.0640916883982,129519.45089720948,5410.400040888175,321869.8952691598,11304.476456866842,744.3634441232281,769.8203372640596,25.456893140831543,468874.0430013885,2397.898073931685,2023.0578242036024,0.0,0.0,0.0,-0.6262762418589887,4420.329621893459,0.0,-0.1678089275697516,-0.1678089275697427,4420.161812965777
1,2018-08-18 06:00:00,120867.11229303884,7868.454040393648,292.7814474602274,115437.87160713309,0.0,44807.38221868478,278.8359386797962,3734.951332445866,694.3330459604109,136002.0937724534,6347.770922023464,11476.714043941683,669.1349751673472,12762.882895337269,721.156494317401,120867.11229303884,8161.235487853876,319449.08785649,13484.039389654665,930.4600757940505,951.4137237720828,20.95364797803227,462912.888750809,2205.999305067814,2159.606525950035,0.0,0.0,0.0,0.0051666123646327,4365.610997630204,0.0,0.1678260966908737,0.1678260966909892,4365.778823726964
1,2018-08-18 06:15:00,128953.6243772356,7237.783029361354,295.6918594278955,117754.44724789112,0.0,47211.06567047539,277.67417566564166,3773.3566515620337,604.7425142259247,134184.50938223978,6609.549988730006,11776.860055053516,710.0403793824432,12673.711036718989,744.7566977474524,128953.6243772356,7533.474888789247,322902.24606522603,13418.467734466432,839.1571192179342,864.6351118311007,25.4779926131666,473672.4481775484,2127.022767738955,2231.4009977153432,0.0,0.0,4.547473508864641e-13,0.6209619459077658,4359.044727400232,0.0,0.0089084464002837,0.0089084464002713,4359.053635846587
1,2018-08-18 06:30:00,132154.344446826,6920.3317158381815,300.60729436800744,119951.16981154142,0.0,47472.25611574401,267.9153663467438,3697.697818252912,573.0797442873333,132915.13841703185,6812.6589408244545,11715.91865751756,692.6028750746332,13344.47922303474,763.1285987581668,132154.344446826,7220.939010206188,324098.43774662097,14107.607821792904,805.7597295033281,830.0546803525463,24.29495084921811,478411.3837057988,2120.804550684502,2256.357037541245,0.0,0.0,0.0,-0.6370717993199175,4376.52451642641,0.0,-0.1550470837494515,-0.1550470837493147,4376.369469342729
1,2018-08-18 06:45:00,126987.29111997991,6960.84497301522,338.1513568774768,122722.17299497908,0.0,48162.81150107313,279.02330273377635,3702.236313184728,556.2346387959625,131460.74025759829,7103.16432152955,11696.18626302959,700.3338067949801,13171.23102263234,793.0068983627626,126987.29111997991,7298.996329892699,326382.903399719,13964.237920995103,789.0976073303541,812.4603465536549,23.362739223300757,475445.8891171402,2074.348796749793,2265.230640015255,0.0,0.0,0.0,0.5241784621717898,4340.103615227231,0.0,0.1459886644270795,0.1459886644271897,4340.249603891646
1,2018-08-18 07:00:00,132395.48230786313,7239.764287832495,343.0425353073801,124998.30668773636,0.0,48790.810540741295,279.8406253607495,3738.0263607880624,538.9264765954416,129809.32435361664,7425.636700608409,11840.40687504162,782.2527133887129,13025.719961887073,767.1639785836211,132395.48230786313,7582.806823139876,328203.53133387736,13792.883940470696,772.8398059513636,796.3730108865658,23.533204935202257,482771.0774162371,2037.85633272745,2277.4626470505677,0.0,0.0,0.0,0.0103907218518388,4315.32937049981,0.0,0.006711874676057,0.0067118746761476,4315.336082374694
1,2018-08-18 07:15:00,135506.9818827091,6962.972026783503,364.82155534549327,124047.65391661532,0.0,48573.873467241545,273.8493688037238,3804.0317371826022,526.0853425750566,128201.22908079308,7756.515157461317,11943.435267488603,756.8196852529848,12507.059716552658,826.8000889066875,135506.9818827091,7327.793582128997,325883.4930234141,13333.85980545935,772.2101849037147,798.34594323533,26.135758331615225,482850.47423694696,2159.8380880947243,2335.3526410375994,0.0,0.0,0.0,-0.5243381292049776,4494.666391003169,0.0,-0.0064896606161823,-0.0064896606160669,4494.659901342607
1,2018-08-18 07:30:00,127760.22556136597,7221.529571833424,353.8489466634868,124483.04566648963,0.0,48481.85398294946,285.17655819173024,3851.980281779491,577.0455917858346,126700.75160137084,8127.582721203873,11925.757782856155,770.9885051616826,13780.162866616914,800.0514963140186,127760.22556136597,7575.378518496911,325204.18269178894,14580.214362930938,769.4935752581039,789.0738864684852,19.58031121038132,475909.0750210512,2182.132202411709,2360.7873348989847,0.0,0.0,0.0,0.6017695319105201,4543.521306842589,0.0,-0.1304712440511366,-0.13047124405111,4543.390835598543
1,2018-08-18 07:45:00,135988.42282937365,6946.067893572238,358.89669968860227,125915.24778357532,0.0,49172.20361876987,278.2059801068032,3783.9487007910743,488.433163822751,125485.4323985742,8456.367761900838,11930.172258521052,786.5060430473928,12426.126188264105,806.0534019070614,135988.42282937365,7304.96459326084,326296.51770910923,13232.179590171168,688.391200292255,713.1043843063164,24.713184014061603,483535.1891062212,2188.178142235757,2368.712959802771,0.0,0.0,0.0,0.0119892439915361,4556.903091282483,0.0,0.1322233712399168,0.1322233712398084,4557.035314653667
1,2018-08-18 08:00:00,134938.11087811703,5938.757887660777,350.9359444229751,126366.0174941694,0.0,49279.11549898581,281.6912691492667,3854.99481173039,449.7577937917936,124538.19193162244,8759.968702695749,11959.235347762384,780.554616728068,10682.389145969226,861.652102324995,134938.11087811703,6289.693832083754,326269.52746663534,11544.04124829422,576.8620470779103,604.7444397868605,27.882392708950213,479646.1178649172,2184.7669983812384,2364.834703956712,0.0,0.0,0.0,-0.614067026873272,4548.987635311049,0.0,0.0064011053505623,0.0064011053506174,4548.994036416397
1,2018-08-18 08:15:00,134628.06106844122,4675.474235300554,360.2948122558824,129106.7620040136,0.0,49486.024609719534,315.32466088492004,3865.234460800989,374.87346616351937,123636.02505094976,9160.53830206198,11971.049951559058,791.84281188419,11490.786087603494,794.9365368303959,134628.06106844122,5035.769047556435,328707.6753180375,12285.722624433887,437.0194842290064,458.3806274810581,21.361143252051733,481115.6086859504,2264.6903281181276,2553.9707108208636,0.0,0.0,9.094947017729282e-13,0.5125656064467421,4819.173604545447,0.0,-3.6281649869351895e-05,-3.6281649954617023e-05,4819.173568263709
1,2018-08-18 08:30:00,140809.97826895295,4250.05767238717,362.1653036053073,131861.24252718096,0.0,50161.84738737684,304.8687937575295,3892.7155277612906,316.4490768237056,122922.25164743033,9331.531728209791,12142.817580090788,783.481513634109,9181.627979766465,868.3530739905252,140809.97826895295,4612.222975992476,331717.20578226534,10049.981053756988,304.46638478205523,335.809238516061,31.342853734005796,487525.1973194839,2291.093612994757,2551.0054334207994,0.0,0.0,0.0,0.0106513852566081,4842.109697800838,0.0,-0.0068709982904522,-0.0068709982904415,4842.102826802506
1,2018-08-18 08:45:00,140573.5264568484,2970.1904613486804,369.3788546684059,134264.7609189216,0.0,50116.64644094614,308.35408279999297,3900.89991968954,259.93902262989087,122467.61732864102,9468.38053977599,12150.161314927482,817.3297941394769,7440.12631756422,841.6977472154417,140573.5264568484,3339.569316017085,333754.0893624712,8281.824064779665,197.9342006712816,222.95492996853585,25.020729297254263,486171.9641300849,2360.137837191476,2544.306206370576,0.0,0.0,0.0,-0.5245866557215777,4903.919456906265,0.0,0.0071762070714669,0.0071762070714456,4903.926633113294
1,2018-08-18 09:00:00,144439.9484973452,2221.34017842006,384.96974209289937,137672.52862139276,0.0,50926.929318357135,323.92988422379335,3951.418041314034,222.40855931921385,122017.59157495692,9410.279604314112,12187.70094327608,831.0409276658648,6259.56979667514,867.7968720437968,144439.9484973452,2606.309920512959,337543.8274748198,7127.366668718938,135.14315732532677,158.8735441428692,23.730386817542417,491876.3261055396,2437.6531906815153,2546.595987131371,0.0,0.0,0.0,0.512089509762804,4984.761267322608,0.0,-0.0066635811188362,-0.0066635811188451,4984.754603741542
1,2018-08-18 09:15:00,145552.36961803245,1977.820376657008,364.82804204488934,139557.46283378318,0.0,51224.01408637836,332.01426047782456,4038.111096453694,198.93430131012943,121264.47734717256,9539.932586991405,12257.912038034645,806.2052972384798,5273.296314066397,864.154219233658,145552.36961803245,2342.6484187018978,339219.06384784007,6137.450533300056,90.728990201911,121.2181511722071,30.48916097029612,493372.7505690467,2519.042944367068,2538.405982888787,0.0,0.0,0.0,-0.3647462324528874,5057.084181023432,0.0,-0.1258657830165503,-0.1258657830165592,5056.958315240501
1,2018-08-18 09:30:00,147699.726453117,1454.7339490931697,385.69315864470786,141928.80429211195,0.0,51782.41357768226,332.01426047782456,4042.071578651981,182.39570546258392,120921.11608550532,9427.292410298123,12273.5837586151,812.7706568137442,4489.7754483635945,828.2529075791546,147699.726453117,1840.4271077378771,341702.46232561895,5318.028355942751,59.84664110017056,76.23210535261506,16.3854642524445,496636.8763477693,2585.8203234077605,2524.673721886659,0.0,0.0,-1.4210854715202004e-14,-0.1011189174122213,5110.392926377005,0.0,0.1214399167936655,0.1214399167936655,5110.514366293785
1,2018-08-18 09:45:00,149221.705818993,1227.0750682116088,396.3152324718474,144333.30765561474,0.0,52499.688585423275,340.6194838166979,4127.134628281984,168.19186992305762,120377.39093050965,9488.3771890255,12320.954346673918,815.6111890296427,3979.8104028772473,870.0359259682874,149221.705818993,1623.3903006834566,344471.2758782983,4849.846328845536,44.189536118108585,69.45752076976656,25.267984651657972,500235.6758475899,2627.2562354175716,2513.4152697408317,0.0,0.0,0.0,0.477848664467956,5141.149353822893,0.0,-0.0070978173923492,-0.0070978173923403,5141.142256005548
1,2018-08-18 10:00:00,150721.11361529236,1058.0646709714545,371.55858614652976,146369.3301158799,0.0,53249.260990774615,340.6194838166979,4177.224619213764,157.5913301993756,120401.20709229325,9402.529492571444,12354.623374431423,833.2810761316662,3623.515084034081,862.0934789108336,150721.11361529236,1429.6232571179846,347285.6675753122,4485.608562944913,37.40957898007465,64.540657887508,27.13107890743335,503986.5536685547,2662.417042607398,2500.4846130910223,0.0,0.0,0.0,-0.537355128556726,5162.364300569854,0.0,-0.1159778863998042,-0.1159778863998095,5162.2483226834
1,2018-08-18 10:15:00,154143.90941971258,955.1716556219772,377.6252337006138,149528.92114438993,0.0,53983.371373831265,340.6194838166979,4177.663610650664,149.78446768232072,120628.31932166504,9448.29108947956,12406.584414030998,808.8459268130537,3453.161481251258,862.1951451135836,154143.90941971258,1332.7968893225914,351472.4008323595,4315.356626364844,31.400797667292565,51.274038562081145,19.87324089478858,511315.7378063217,2693.159933933677,2484.872105652428,0.0,0.0,0.0,0.3373782759653636,5178.369417861993,0.0,0.1165011307486185,0.1165011307486167,5178.485918992825
1,2018-08-18 10:30:00,153353.18131976167,857.2393364610892,380.2555426576384,152273.80835965183,0.0,54548.567686845025,340.6194838166979,4209.015293255832,140.51912948861255,120806.958702975,9022.754411517371,12447.381913130905,832.5034728426075,3313.6677886524394,842.2744859814502,153353.18131976167,1237.4948791187276,354622.1284535239,4155.94227463389,27.152295654143614,53.1281915783994,25.975895924255784,513421.8751186166,2727.7162445648146,2468.9889576912883,0.0,0.0,0.0,0.2907128935746641,5196.995915149621,0.0,0.006840506000401,0.0068405060004081,5197.002755655667
1,2018-08-18 10:45:00,159850.5582805877,778.0604098231738,383.38402662245034,154574.65486680556,0.0,54920.65651279696,340.6194838166979,4211.961470169662,134.2686893751343,121442.93910576103,8966.010309945488,12500.607780641223,832.5301023304414,3148.498384154925,858.6271773383068,159850.5582805877,1161.4444364456244,357924.248321642,4007.125561493233,23.069401079253407,50.3633180834651,27.293917004211693,522993.7399182522,2760.785353747993,2463.5412380755924,0.0,0.0,-1.4210854715202004e-14,-0.5366109937373267,5223.7899808297825,0.0,-0.1296661967969381,-0.1296661967969345,5223.660314633017
1,2018-08-18 11:00:00,161393.5553679051,638.1926599961564,389.66177658774075,156216.59457624875,0.0,54874.301423049255,340.6194838166979,4400.446263999624,129.06381653629415,121763.1795628096,8803.639146434005,12515.8332559975,807.0918130615438,3005.653561578013,880.1725175018623,161393.5553679051,1027.854436583897,359850.76934195333,3885.826079079874,19.46487651973012,40.25685438962199,20.791977869891863,526198.2620799117,2788.7689944273825,2459.175312372435,0.0,0.0,0.0,0.4344200752674396,5248.378726875202,0.0,0.1293770119853103,0.1293770119853174,5248.508103887168
1,2018-08-18 11:15:00,157788.68551378895,581.4776896377715,394.94975392351546,156582.92003427082,0.0,54583.59331490405,340.6194838166979,4407.731095265864,122.95992525482052,122315.69440401264,8737.114551018138,12508.09740703756,832.7605216207993,2909.948867631904,844.8781011100077,157788.68551378895,976.4274435612872,360431.4907372012,3754.826968741911,15.913962826540043,42.258220658892746,26.344257832352703,522993.6888839525,2809.8876384988753,2458.8505083627533,0.0,0.0,0.0,0.0112918578479366,5268.749438719496,0.0,-0.0001449480056709,-0.0001449480056781,5268.749293771506
1,2018-08-18 11:30:00,162559.4945015578,591.403065985061,387.2386707867708,157483.80040738717,0.0,54867.33784284383,340.6194838166979,4409.079579996177,118.72041079189506,122417.32702790423,8741.770033224002,12539.44473629648,820.6790585261134,2855.792224534099,883.1681142349682,162559.4945015578,978.6417367718316,361738.7785807867,3738.960338769067,12.340512043264464,39.28319912116067,26.942687077896203,529055.1583570061,2822.6032953468407,2458.344024056516,0.0,0.0,0.0,-0.526637152687309,5280.420682250626,0.0,-0.1324891086447035,-0.1324891086447088,5280.288193142059
1,2018-08-18 11:45:00,162506.1434204583,444.4812400621063,381.3695556195833,158057.88891186944,0.0,54932.14114898021,340.6194838166979,4408.064069172524,110.56151967204694,122952.84620396791,8855.510309073574,12531.903223344769,837.4127448702676,2768.0437149871505,850.9319383531038,162506.1434204583,825.8507956816898,363026.9476147676,3618.9756533402538,9.36483742974362,26.44993307502684,17.085095645283218,530004.3674173225,2836.3526104744938,2455.8715286871357,0.0,0.0,0.0,0.5144804991367664,5292.7386196607185,0.0,0.1324386577680414,0.1324386577680432,5292.871058318581
1,2018-08-18 12:00:00,158420.25269556016,359.2539544429581,391.5668667349213,158446.04536462712,0.0,54630.63963596785,340.6194838166979,4404.640595477451,99.18659745709522,123625.71370295066,8775.26604824244,12522.951380384398,804.7467809503706,2673.205480580298,858.4957402540806,158420.25269556016,750.8208211778795,363649.8095898742,3531.7012208343795,6.555453401749491,34.2968557678881,27.741402366138608,526386.8811832144,2852.7348082818426,2450.304459385342,0.0,0.0,0.0,0.096234535682341,5303.135502202857,0.0,-0.0069954226155335,-0.006995422615537,5303.128506780179
